,tweet,retweets
13484,#RIC en toute matière #GiletsJaunes #YellowVest #LeMans #PaysdelaLoire #Sarthe #ViolencesPolicieres #teargas #LBD #Macron #photography #photo #streetphotography #urbanphotography #Revolution #Repressionpolicière #noiretblanc #monochrome #Urban #street #LaRem #ActeXII #Acte12 ,1
19148,"Gilets jaunes. La préfète de l’Ardèche prise à partie sur un rond-point, un manifestant en garde à vue #Giletsjaunes #Faitsdivers  via @ouestfrance",1
13572,A GENOU JUSQU'A QUAND ? ,1
13570,"Et pendant que les #giletsjaunes luttent, que fait MACRON avec leur pognon ?",1
13460,"En croisant nombre de données, Didier, notre analyste statisticien est parvenu à établir ce graphique complexe.",1
13462,"Au soir de l'#ActeXII #GiletsJaunes, @MichelPouzol/@GenerationsMvt invité de LCI avec @ConstanceLeGrip: #manifs: le maintien de l'ordre en question. @l_boyard/@UNLnational 18 ans blessé par un tir de #LBD. #GrandDébat: #Macron sait-il où il va? La [VIDÉO]:  ",1
13479,"Au soir de l'#ActeXII #GiletsJaunes, @MichelPouzol/@GenerationsMvt invité de LCI face à @ConstanceLeGrip: #manifs: le maintien de l'ordre en question. @l_boyard/@UNLnational, 18 ans, blessé par un tir de #LBD. #GrandDébat: #Macron sait-il où il va ",1
13486,#ActeXI #Acte11 ,1
11987,#RTLgroupe Trop de filiales / Calvi ne s'y retrouve pas,1
13597,vie la folie des cons ,1
13487,"@benlucas80/@GenerationsMvt invité de BFMTV avec @BenjaminMorel93 et face @g_vuilletet/@LaREM_AN (Val-d'Oise): #GiletsJaunes #ActeXII, #Castaner justifie l'usage du #LBD. Que change la loi ""#anticasseurs""? #Outremer: #Macron face à la colère. #GrandDébat  ",1
13491,"@Mike_Bresson Prénom de Macron : Emmanuel, diminutif : Manu. C'est un mec, comme toi et moi, qui chie et on peut même dire que ça pue très certainement quand on passe derrière lui !! Donc comme tout le monde, il peut être tutoyé !! #GiletsJaunes Et la vulgarité, bah t'as qu'à te torcher avec !",1
13498,"Les #GiletsJaunes mettent finalement un peu + de temps qu'annoncé pour ""s'essouffler"" 😂😂",1
13510,#Acte13 ,1
13514,"Attention, la CGT n'a fait que venir à la rescousse de Macron pour essayer de griller les #GiletsJaunes en démotivant les soutiens qui les font tenir.",1
13596,je suis pour les #GiletsJaunes  et encore plus pour #ActeXIII car la libreté passe pas par la privation de sa liberté  de dit que lon en peu plus ou de garder ses source comme #Mediapart  on serai dans un autre pays ils criéent a la dictature ,1
11986,#Macronique des #idiocrates ,1
18953,Les #Giletsjaunes préparent un 13e samedi consécutif de #mobilisation après avoir réuni 58.600 personnes la semaine.,1
11915,Un sondage supplémentaire encourageant pour #GJ #GiletsJaunes 😎 #ActeXIII ,1
11750,@LeHuffPost Oh les gars #giletsjaunes vous fumez quoi dans les rond-points sérieux ?Eric Drouet appelle à investir l’Elysée. Maxime Nicolle prétend avoir vu des documents qui vont déclencher la 3ème guerre mondiale et l’autre Christophe Chalançon veut mettre un général au pouvoir.🤣🤣🤣 1/2,1
11745,La France rappelle son ambassadeur d'Italie : #GiletsJaunes ,1
12811,"La vie sous macron l’éborgneur, le président des riches qui pille les gens. ",1
12781,"Dégoût de la politique surtout celle de macron, dégoût des journalistes comme bfmerde dégoût des éditorialistes comme dassier et béglé dégoût des pleutres policiers qui frappent des français #ViolencesPolicières #GiletsJaunes #RIC #ActeXIII ",1
12779,Le coup de 💛du #10h12h de @pjacquemain : les #giletsjaunes et membres de la #CGt sont venus spontanément défendre #Mediapart sous les fenêtres du journal!,1
19146,Chaud les fesses ...il s'agit de la Préfète....,1
11916,Et si l'on nommait des #GiletsJaunes pour examiner les comptes de #LaCourDesComptes 🤔 #PognonDeDingue ,1
11978,"@YoannCOLIN1 Binoche soutien des #GiletsJaunes ? J'ai lu son ITW. Bof bof pas vraiment. Il ne s'agit que d'une petite réponse à une petite question dans un journal allemand qui l'interrogeait sur tout autre chose (la Berlinale). Elle se contente juste de NE PAS répondre ""Rien à foutre.""",1
11917,"Les ""mesures gilets jaunes"" ont fragilisé les finances publiques pointe la Cour des comptes  via @BFM_eco",1
11922,Ça bouge dans l'enseignement !,1
11923,#GiletsJaunes #ClermontFerrand ,1
19160,"E. Macron noie le poisson, il botte en touche, il communique, il parade, il manipule, il brutalise, il est sourd, il est aveugle, il ne sent rien, il est tactile, il va au contact, il se retranche, il est bidon … My God, pourquoi avons-nous voté pour lui ? #giletsjaunes #ggrmc",1
11955,Entre 70 % et 80 % des Français soutiennent les #GiletsJaunes qui ont tous en commun d'être d'accord avec ce message : #MacronDémission #MacronDégage #MacronMustGo #GiletsJaunes #JeudiPhoto #Osez18 #France #StartUpNation ,1
11977,"Je trouvais déjà la liste d'#IngridLevavasseur illégitime à se revendiquer des #giletsjaunes, mais alors là une rencontre avec #DiMaio c'est le summum pour un mouvement #apolitique. Ni #IngridLevavasseur ni @ChalenconC ne sont des leaders des #GJ. Votre liste n'est pas #GJ.",1
13515,"Comme déjà dit hier, il ne faut s'intéresser qu'au dénominateur commun : le rejet de la politique de Macron. #Dissolution ",1
13517,"#GiletsJaunes #GrandDébat, quelle mesure proposer pour le #GrandDébat? #7500euros Union de la #gauche aux #Europeennes2019: @CageJulia, économiste, auteure du livre ""Le Prix de la #démocratie"", invitée de l'Instant Politique. La [VIDÉO] ici:  ",1
13519,".@sebchenu : ""Au bout de trois mois de #GiletsJaunes dans la rue, le pouvoir ne sait toujours pas ce que veulent les Français ! Or il y a une crise de représentativité, de pouvoir d'achat et d'égalité des territoires."" @BFMTV",1
11991,#Matignon accuse à son tour #hanouna d'avoir corrompu #Matignon à l#OpenBar,1
11606,#8Decembre ,1
11988,il dénonce la gangrène des #NouillesDansLeSlip ,1
11605,"VIDEO⚡️@IvanRioufol sur les manifs des #GiletsJaunes : «Ce que l'on constate aujourd'hui, c'est que le pouvoir a reculé à chaque fois qu'il y a eu de la violence dans la rue. S'il n'y avait pas eu de violence dans les rues, le pouvoir n'aurait pas bougé d'un iota.»",1
12742,"La dernière vidéo de Maxime Nicolle (FlyRider), leader #GiletsJaunes, demandant (très sérieusement) aux gens de se préparer pour ""tenir sur la durée"" car ""l'Etat a peur"", ""de ne mettre aucun aliment périssable dans son frigo"" et de ""faire tourner"" sa vidéo ",1
11989,&amp;,1
11990,la #TrahisonDesElites des #GiletsJaunes,1
12013,@MetropoleNCA Merci de rappeler à nos salariés qu'ils ne peuvent prendre les vehicules @MetropoleNCA pour aller au cinéma le samedi soir...,1
13571,"Affaire #Benalla : François-Xavier Lauch, énarque de 37 ans et chef de cabinet d'Emmanuel Macron à l'Elysée, a été promu au poste de préfet !",1
12014,#NotreArgent #GiletsJaunes,1
12041,"Pour une fois, je suis d'accord avec lui ! J'ajouterai.....Quelle mouche a donc frappé certains #GiletsJaunes qui réclament le départ de #Macron ? De quel droit ? Pour le remplacer par qui ? Parlez, négociez, argumentez mais cessez de remettre en cause un exécutif légitime ",1
12077,"@franceinfo La vraie raison, c’est que #ManuDesTresRiches avait peur d’un retour à l’expéditeur massif, qui aurait permis aux #giletsjaunes d’entrer à l’Élysée par la boîte aux lettres... #HuileSurLeFeuSocial ",1
19129,A la détresse des #giletsjaunes #Macron répond par sa grande parade #LeGrandDébat ,1
19128,@elisahk92 @franceinfo Et c'est ça aussi 😡,1
12082,⚠️#GiletsJaunesCorrèze 🚨#DidierMigaud lorsque l'on perçoit 15000€ net par mois (+ avantage) il est peut-être 1 peu déplacé👎 de pointer la hausse de notre déficit sur les #GiletsJaunes! #Didier tu prends ma #retraite je prends ton salaire!#Acte13 #convergencedesluttes #Unité🇫🇷,1
11742,"@Brevesdepresse et toujours personne en garde à vue ?? ah non, c'est vrai, c'est réservé aux #GiletsJaunes 😏😤",1
11741," c'est bien! mais ça ne fera pas gagner la France avec cette methode, chaque mois qui passe des centaines/milliers de #Migrants/#Clandestins pénètrent sur notre territoire, plus d'#Insécurité et plus de #taxes.",1
11740,"#Patriotes #Français #GiletsJaunes, faire la #révolution les #Weekend",1
11694,@GNRT_Rennes,1
11693,#générations,1
11692,#PrintempsEuropeen,1
19216,"#France #Politique, le Journal :  - Aujourd'hui @FrancePetition @CarolineJanvier @OliveGaillard30 #giletsjaunes #granddebatnational",1
11665,"@eurolae @clairefelicite2 @Steph_Roy_ @Novembre2018 Une illuminée! Ça va sinon pas trop dure la vie par chez vous les riches de 🇫🇷? Ceux qui sans nous les pauvres, ne seraient pas riche et vous rendrait sûrement plus humain et plus connectée aux #GiletsJaunes. Mais chaque chose en son temps Laëtitia. La 🇫🇷 n’est pas prête a l’🇪🇺",1
11654,#Macron #GiletsJaunes #bfmtv  #cnews #lci  #LR,1
11653,"La #France convoque son ambassadeur en #Italie, à la suite des provocations italiennes. Elle est ou l'#Europe ? Sert elle à quelque chose ?",1
11649,Débat surréaliste de #GiletsJaunes avec @EmmWargon en direct sur @BFMTV Et @CNEWS : plus de journalistes derrière 1 petite rangée de chaises que de #GJ une dizaine à tout casser. Discussion décousue en direct sur 2 tv...,1
11641,"J’espère qu’on ne votera plus pour ce genre d’individu qui n’a que faire de ses électeurs. Plus d’abstention,votons et ne renouvelons pas nos erreurs #Darmanin #DissolutionAssembléeNatiobale #Acte13 #GiletsJaunes ",1
11632,"Je suis contre la violence (ne me suis jamais battu) mais là, c'est le ""courage""d'un homme #GiletsJaunes qui, du fait d'une ""gestuelle naturelle""acquise par entrainement, a été réactif à une action de la police sur une femme. Il a été sincère dans sa vidéo ,s'exprimant simplement ",1
11631,"Pour l'instant, Le vrai débat"", semble rencontrer son petit succès. Une semaine après son lancement, le site a ainsi accueilli un peu plus de 100.000 visiteurs uniques."" #GiletsJaunes ",1
11850,@WILLEMVANDUVEL @NavySeals93 @GabrielAttal @Elysee @RT_com Comme quoi vous ne savez rien sur rien... Jérôme Rodrigues est une figure des #GiletsJaunes et artisan depuis 8 ans.,1
19147,La Justice n'aime que l'on touche aux Préfets,1
10524,"Par contre, là, ""des rafles"", on les entend moins. ",1
11766,"L’#humoriste Mickaël Quiroga a parlé de #révolution dans l’émission Ça fait du bien, #mardi dernier sur @Europe1. #Actu #GiletsJaunes #Manifestation #CV #Candidature #Travail #Emploi #Rubrique #Loisirs #Bleeh. ",1
12284,Ceci serait donc la suite du complotisme de Macron qui voit les #giletsJaunes pilotés par l’étranger ,1
19104,"@marcmarti31220 Il serait plus utile que ce soient les arbres, oiseaux et poissons qui parlent à @FlyRiderGj non? ",1
11810,@AlainVernon1 @Le_Figaro @Robert_Chipote Terrible attaque il faut sortir du peloton et contrer de suite #AntenneVieux #GiletsJaunes,1
19058,"C'est beau, tant de compréhension.",1
12563,#VOEUXMACRON #benalla #SaintSylvestre #reveillon2019 #NouvelAn2019 ,1
11784,Bientôt la séquence attendue #granddébat,1
11785,Mon président en EHPAD,1
11787,#giletsjaunes #Ascenseur_social,1
11794,"#politique #sante #médecine #GiletsJaunes Le #chômage tue de 10 000 à 20 000 personnes / an en #France. ""La santé des chômeurs semble n'intéresser personne, ni les professionnels de #santé, ni surtout les pouvoirs publics, toutes sensibilités confondues."" ",1
11819,Votez pour être bien informé !!! Un Fascicule explicatif pour chaque #RIC #VraiDebat #GILETSJAUNES ,1
12683,On ne doit pas avoir la même définition de la Liberté ;),1
12153,Sortir de la #Matrice - Comprendre ce #Monde 😉 #GiletsJaunes #GiletJaune #GileStJaunes #GiletJaunes #GiletsJaunesParis #GiletsJaunesEU ,1
12157,"#GiletsJaunes #GiletJaune #GileStJaunes #GiletJaunes #GiletsJaunesParis #GiletsJaunesEU, les #Peuples d'#Europe ne pourront jamais être souverain dans cette #UE. Si on n’a pas de souveraineté sur sa monnaie, on n’a de souveraineté sur rien.   … ",1
19068,"A consulter avant d'aller voter pour les extrêmes qui ne travaillent pas du tout pour le peuple, bien au contraire.",1
12560,"Après les vœux de #Macron, voici ceux des #GiletsJaunes!",1
12561,En espérant une Benallannée 2019 à toutes et à tous!,1
12562,@laviemanifeste,1
12575,"Leetchi saisit à nouveau la justice pour ne pas donner l’argent de la cagnotte de #ChristopheDettinger‼️😡 Bandes d’enfoirés, vous êtes tous maudits et morflerez tôt ou tard ⚠️👎 #GiletsJaunes ",1
12593,"Cela fait en moyenne 1000 euro/mois, presque un SMIC",1
12644,"Macron reconnaît un putschiste pépito comme président du Venezuela, mais n'accepte pas que Di Maio rencontre des #GiletsJaunes. Eh oui, quand on veut grimper au cocotier, il faut avoir les fesses propres. Proverbe vénézuélien. ",1
12639,"#Patriotes #Français, #JFK a dit : Ne vous demandez pas ce que votre #Pays peut faire pour vous, mais demandez-vous ce que vous pouvez faire pour votre pays. John Fitzgerald Kennedy. #GiletsJaunes #GileStJaunes",1
12596,#ISF #GiletsJaunes,1
12595,Pour les pauvres ce sera 10 fois moins🤢,1
12594,Joli cadeau pour les riches! 👏,1
19046,La #jeunessefrance ne croit pas en Macron... Nos jeunes veulent un nouveau projet pour la France ... Nous #lespatriotes de #FLORIANPHILIPPOT leurs  proposons en sortons de l union européenne et retrouver une France libre !!! #frexit #électionseuropéennes #GiletsJaunes #bordeaux ,1
12160,"#Français &amp; #Européens des centaines de milliards détournés sous notre nez depuis des années #GiletsJaunes #GiletJaune #GileStJaunes #GiletJaunes, #GiletsJaunesParis #GiletsJaunesEU, voilà pourquoi, il n'y a plus rien à négocier avec ces #Satanistes ",1
19055,"@MANTITOU2017 #giletsjaunes quand on insulte le voisin en le traitant de lépreux , il faut s'attendre à ce qu'il vous rende la pareille à moins d'être complétement taré et donc électeur #LREM",1
12592,"@ALCattelot Dès le début de votre mandat, en supprimant l'ISF, vous avez donné 4,2 milliards d'euros aux 350 000 foyers les plus riches de France💰",1
19051,Allez en Barbarie apprendre la patience et la philosophie.,1
19052,Eugène Delacroix ,1
19053,#Castaner #GiletsJaunes #philosophie,1
12586,les yellow songs. Chansons pour les soulèvements en cours,1
13434,#GiletsJaunes #GrandDebatNational #GiletJaune #Macron #GiletsJaune tout est dit 😠 ,1
13429,#ActeXIII ,1
12682,"Député ""Libertés et territoires"" !",1
12684,#novlangue #GiletsJaunes,1
12282,"Des mots, encore des mots, toujours des mots",1
12525,"Il faut vraiment être un macroniste pour croire au sondage que macron remonte dans l’opinion publique, tout le monde le vomit 🤢🤢🤮 #ViolencesPolicieres #GiletsJaunes #RIC #ActeXIII ",1
12295,À peine reformé c'est peut être déjà la fin du retour des voltigeurs qui pour le @prefpolice ne sont pas des voltigeurs #Giletsjaunes ,1
12283,Pourquoi pas de photo si c’est vrai ? Normalement la presse n’est pas avare en photos,1
12705,#GiletsJaunes : La France rappelle son ambassadeur en #Italie « après des attaques sans précédent »  ,1
12718,Objectif #chômage à 4% comme en Allemagne ou UK par une radiation massive et des #bulshitjobs #GiletsJaunes ,1
12549,"@Europe1 Rien à foutre du #grandebatnational , pour les #GiletsJaunes il est l'heure du #GrandDébarrasNational . #Elus #Corruption #RIC ",1
12529,Ben si ....et après demain le petit cousin  de #Benalla : #Giletsjaunes : la fille de Brigitte Macron va animer un débat ,1
12193,@LCI @CNEWS @BFMTV Surtout @franceinfo ..,1
12685,#Autun Saône-et-Loire ,1
12194,On peut avoir le débat #GiletsJaunes-Wargon svp ?,1
12195,Des #GiletsJaunes sont rassemblés place de la mairie à #Autun. Une délégation sera reçue par Emmanuelle Wargon à 13h30. ,1
